feature,period,target,tree_importance,boruta_keep,linear_coef,shap_value,tft_vsn_importance,tree_rank,linear_rank,boruta_score,score_embedded
tail_bias_norm,4h,target_binarytrend,0.007728325203061104,0.9,0.07580443358899977,0.0,0.0,8.0,2.0,0.9,0.7724170616113744
logreturn_pct_rank,4h,target_binarytrend,0.0055762529373168945,0.2,0.06881326223274892,0.0,0.0,23.0,4.0,0.2,0.616303317535545
target_vol_jump_prob,4h,target_binarytrend,0.005184299778193235,0.0,0.0,0.0,0.0,38.0,141.0,0.0,0.4322274881516588
target_realized_vol,4h,target_binarytrend,0.004824887961149216,0.0,0.0,0.0,0.0,63.0,141.0,0.0,0.4085308056872038
target_breakout_prob,4h,target_binarytrend,0.039367929100990295,1.0,0.049636316179908976,0.0,0.0,1.0,8.0,1.0,0.7933649289099526
oi_mean_oc,4h,target_binarytrend,0.0037877873983234167,0.0,0.0,0.0,0.0,188.0,141.0,0.0,0.2900473933649289
oi_mean_oc_z,4h,target_binarytrend,0.00488083902746439,0.0,0.007303763692093285,0.0,0.0,61.0,41.0,0.0,0.5052132701421801
short_percent_ls_acc_global,4h,target_binarytrend,0.004068541340529919,0.0,0.017279051719437485,0.0,0.0,168.0,25.0,0.0,0.418957345971564
long_percent_ls_acc_top,4h,target_binarytrend,0.0044548665173351765,0.0,0.0,0.0,0.0,127.0,141.0,0.0,0.3478672985781991
long_percent_ls_pos_top,4h,target_binarytrend,0.004172661807388067,0.0,0.016367551791627542,0.0,0.0,159.0,28.0,0.0,0.42464454976303323
open_basis_futures_basis,4h,target_binarytrend,0.0047102696262300014,0.0,0.0,0.0,0.0,81.0,141.0,0.0,0.39146919431279625
close_basis_futures_basis,4h,target_binarytrend,0.005498007871210575,0.0,0.0625264990324848,0.0,0.0,27.0,5.0,0.0,0.571563981042654
open_change_futures_basis,4h,target_binarytrend,0.0040970114059746265,0.0,0.0021079275387027806,0.0,0.0,165.0,55.0,0.0,0.3933649289099526
close_change_futures_basis,4h,target_binarytrend,0.003691883524879813,0.0,0.006113205665817786,0.0,0.0,192.0,46.0,0.0,0.376303317535545
whale_index_value_whale_index,4h,target_binarytrend,0.004170976113528013,0.0,0.026753934857173364,0.0,0.0,160.0,14.0,0.0,0.4369668246445498
taker_sell_volume_usd,4h,target_binarytrend,0.004564042203128338,0.0,0.004170982420029737,0.0,0.0,101.0,53.0,0.0,0.4559241706161138
taker_buy_volume_usd_z,4h,target_binarytrend,0.006017887033522129,0.05,0.026636933402342692,0.0,0.0,18.0,15.0,0.05,0.5806161137440758
taker_imbalance_z,4h,target_binarytrend,0.00928123202174902,0.95,0.07580443358899977,0.0,0.0,5.0,2.0,0.95,0.7852606635071091
taker_buy_sell_imbalance,4h,target_binarytrend,0.008850823156535625,1.0,0.05099254924918923,0.0,0.0,6.0,7.0,1.0,0.7895734597156399
premium_premium_index,4h,target_binarytrend,0.005469383206218481,0.0,0.0,0.0,0.0,29.0,141.0,0.0,0.4407582938388625
premium_rate_premium_index,4h,target_binarytrend,0.00582795450463891,0.15,0.022671623725338465,0.0,0.0,20.0,19.0,0.15,0.5949289099526066
altcoin_index_index,4h,target_binarytrend,0.005564370192587376,0.0,0.0,0.0,0.0,24.0,141.0,0.0,0.4454976303317536
funding_rate,4h,target_binarytrend,0.004770613741129637,0.0,0.0586715755774355,0.0,0.0,69.0,6.0,0.0,0.5308056872037914
volume,4h,target_logreturn,0.0007231393828988075,0.0,2.1103688623102145e-05,0.0,0.0,200.0,127.0,0.0,0.2919431279620853
rsi,4h,target_logreturn,0.0020132598001509905,0.0,0.0,0.0,0.0,188.0,175.5,0.0,0.25734597156398104
macd_hist,4h,target_logreturn,0.001281703938730061,0.0,0.00015211514534489124,0.0,0.0,195.0,60.0,0.0,0.36018957345971564
kdj_j,4h,target_logreturn,0.003724384121596813,0.0,0.00027231208972579464,0.0,0.0,82.0,40.0,0.0,0.4862559241706161
momentum,4h,target_logreturn,0.0032786382362246513,0.0,7.192982509677604e-05,0.0,0.0,117.0,92.0,0.0,0.40379146919431275
vol_change,4h,target_logreturn,0.003147244919091463,0.0,1.8545411377261723e-05,0.0,0.0,124.0,128.0,0.0,0.3630331753554502
obv,4h,target_logreturn,0.001979081192985177,0.0,6.817433919915711e-05,0.0,0.0,190.0,93.0,0.0,0.33364928909952607
adx,4h,target_logreturn,0.002181049669161439,0.0,6.057059938598621e-06,0.0,0.0,184.0,135.0,0.0,0.2995260663507109
plus_di,4h,target_logreturn,0.0040406412445008755,0.1,0.0,0.0,0.0,73.0,175.5,0.1,0.3863507109004739
minus_di,4h,target_logreturn,0.004119547549635172,0.05,0.0006894318737673649,0.0,0.0,69.0,19.0,0.05,0.5284834123222749
trend_flag,4h,target_logreturn,0.000756708555854857,0.0,0.0,0.0,0.0,198.0,175.5,0.0,0.24786729857819906
boll_bandwidth,4h,target_logreturn,0.007958582602441311,0.15,0.0,0.0,0.0,19.0,175.5,0.15,0.44753554502369663
range_flag,4h,target_logreturn,0.0,0.0,2.371910093336933e-05,0.0,0.0,208.0,124.0,0.0,0.28720379146919434
high_vol_flag,4h,target_logreturn,0.0005413194303400815,0.05,2.5643082934074577e-05,0.0,0.0,201.0,121.0,0.05,0.3066824644549763
donchian_high_20,4h,target_logreturn,0.002958495868369937,0.0,0.0,0.0,0.0,138.0,175.5,0.0,0.304739336492891
squeeze_on,4h,target_logreturn,0.00012901000445708632,0.0,2.2640857330174085e-06,0.0,0.0,203.0,137.0,0.0,0.2796208530805687
ppo,4h,target_logreturn,0.004769019782543182,0.0,0.0007278540528383468,0.0,0.0,52.0,17.0,0.0,0.5364928909952607
cloud_thickness,4h,target_logreturn,0.00333016668446362,0.0,0.0,0.0,0.0,112.0,175.5,0.0,0.3293838862559242
heikin_ashi_trend,4h,target_logreturn,0.0027177014853805304,0.0,0.0,0.0,0.0,158.0,175.5,0.0,0.28578199052132697
ret_skew_30d,4h,target_logreturn,0.010819240473210812,0.75,0.002726549097778533,0.0,0.0,11.0,2.0,0.75,0.7395734597156398
ret_kurt_30d,4h,target_logreturn,0.0029867365956306458,0.0,2.4933988941309096e-05,0.0,0.0,134.0,122.0,0.0,0.35924170616113743
var_95_30d,4h,target_logreturn,0.005660912021994591,0.0,0.0010187050699444471,0.0,0.0,31.0,12.0,0.0,0.5611374407582939
cvar_95_30d,4h,target_logreturn,0.008962152525782585,0.35,0.0,0.0,0.0,17.0,175.5,0.35,0.48943127962085303
z_score_gap,4h,target_logreturn,0.0027353079058229923,0.0,8.138301548584985e-06,0.0,0.0,155.0,131.0,0.0,0.33080568720379144
doji_ratio_20,4h,target_logreturn,0.0024205755908042192,0.0,0.00010912257007600153,0.0,0.0,177.0,78.0,0.0,0.36018957345971564
hammer_cnt_20,4h,target_logreturn,0.002939914120361209,0.0,0.00037038599751883065,0.0,0.0,141.0,33.0,0.0,0.4369668246445498
engulfing_up_cnt_20,4h,target_logreturn,0.002552109071984887,0.0,6.357405331570725e-05,0.0,0.0,170.0,98.0,0.0,0.3478672985781991
mfi,4h,target_logreturn,0.0033155500423163176,0.05,8.72987497073852e-05,0.0,0.0,115.0,87.0,0.05,0.42042654028436016
cmf,4h,target_logreturn,0.00283415918238461,0.0,0.00015829581845557727,0.0,0.0,149.0,57.0,0.0,0.4066350710900474
price_volume_corr_20,4h,target_logreturn,0.0035767345689237118,0.0,0.00031562153015000623,0.0,0.0,92.0,37.0,0.0,0.47962085308056873
price_position_ma200,4h,target_logreturn,0.003971311263740063,0.0,0.0,0.0,0.0,74.0,175.5,0.0,0.36540284360189573
r_sym,4h,target_logreturn,0.00836377777159214,0.5,0.001046429480821771,0.0,0.0,18.0,11.0,0.5,0.6744075829383887
r_btc,4h,target_logreturn,0.007529214024543762,0.65,0.0010978331964428727,0.0,0.0,22.0,10.0,0.65,0.701563981042654
beta_btc_60d,4h,target_logreturn,0.0035422956570982933,0.0,6.73091479652598e-05,0.0,0.0,97.0,94.0,0.0,0.4208530805687204
distance_to_pivot,4h,target_logreturn,0.005298109259456396,0.0,0.0007898351104672668,0.0,0.0,38.0,14.0,0.0,0.5526066350710901
hour_cos,4h,target_logreturn,0.009228058159351349,0.85,9.773614505424183e-05,0.0,0.0,16.0,83.0,0.85,0.6780568720379148
dow_sin,4h,target_logreturn,0.003686959855258465,0.05,0.0,0.0,0.0,85.0,175.5,0.05,0.36497630331753556
dow_cos,4h,target_logreturn,0.004567697644233704,0.05,0.0,0.0,0.0,60.0,175.5,0.05,0.3886729857819905
trend_flag_diff1,4h,target_logreturn,0.0021688872948288918,0.0,0.0,0.0,0.0,185.0,175.5,0.0,0.2601895734597156
trend_flag_slope_24h,4h,target_logreturn,0.002626476576551795,0.0,3.440031981586695e-05,0.0,0.0,164.0,114.0,0.0,0.33838862559241706
range_flag_diff1,4h,target_logreturn,0.0,0.0,9.721636926896811e-06,0.0,0.0,208.0,130.0,0.0,0.28151658767772514
range_flag_slope_24h,4h,target_logreturn,0.0004468791885301471,0.0,0.0,0.0,0.0,202.0,175.5,0.0,0.24407582938388622
ppo_diff1,4h,target_logreturn,0.004678194411098957,0.0,0.0007568940890550207,0.0,0.0,53.0,16.0,0.0,0.5364928909952607
ppo_slope_24h,4h,target_logreturn,0.0058356160297989845,0.05,0.0018089434899480688,0.0,0.0,29.0,4.0,0.05,0.5806161137440758
stoch_rsi_diff1,4h,target_logreturn,0.0037402736488729715,0.0,0.0,0.0,0.0,81.0,175.5,0.0,0.3587677725118484
stoch_rsi_slope_24h,4h,target_logreturn,0.003663137322291732,0.0,0.0,0.0,0.0,86.0,175.5,0.0,0.3540284360189573
psar_diff1,4h,target_logreturn,0.004471455235034227,0.0,0.0,0.0,0.0,63.0,175.5,0.0,0.3758293838862559
psar_slope_24h,4h,target_logreturn,0.002638469450175762,0.0,0.00013740257077203398,0.0,0.0,161.0,64.0,0.0,0.3886255924170616
ret_skew_30d_diff1,4h,target_logreturn,0.004363453947007656,0.0,6.178902819142227e-05,0.0,0.0,65.0,99.0,0.0,0.4464454976303317
ret_skew_30d_slope_24h,4h,target_logreturn,0.002252796199172735,0.0,9.368270374229589e-05,0.0,0.0,182.0,84.0,0.0,0.34976303317535545
ret_kurt_30d_diff1,4h,target_logreturn,0.0029668977949768305,0.0,3.870501975920596e-05,0.0,0.0,136.0,111.0,0.0,0.3677725118483412
ret_kurt_30d_slope_24h,4h,target_logreturn,0.0031158181373029947,0.0,8.493130735466137e-05,0.0,0.0,128.0,88.0,0.0,0.3971563981042654
mfi_diff1,4h,target_logreturn,0.0032469197176396847,0.0,0.00010405274763450746,0.0,0.0,121.0,81.0,0.0,0.4104265402843602
mfi_slope_24h,4h,target_logreturn,0.00456886226311326,0.0,0.00019970634052340398,0.0,0.0,59.0,50.0,0.0,0.49857819905213263
price_position_ma200_diff1,4h,target_logreturn,0.005152288358658552,0.0,0.00016311235291059116,0.0,0.0,41.0,55.0,0.0,0.5109004739336493
price_position_ma200_slope_24h,4h,target_logreturn,0.0063139088451862335,0.25,0.0003950047655773148,0.0,0.0,27.0,28.0,0.25,0.5997630331753554
macd_bullish_cross,4h,target_logreturn,0.0029945217538625,0.0,6.520748801645712e-05,0.0,0.0,133.0,97.0,0.0,0.3838862559241706
rsi_overbought,4h,target_logreturn,0.0,0.0,5.766090239731462e-05,0.0,0.0,208.0,100.0,0.0,0.30995260663507107
rsi_oversold,4h,target_logreturn,0.0,0.0,5.65410538388647e-05,0.0,0.0,208.0,101.0,0.0,0.30900473933649286
price_above_ma20,4h,target_logreturn,0.001375133404508233,0.0,0.00012230108297365332,0.0,0.0,194.0,70.0,0.0,0.35165876777251187
breakout_recent_high,4h,target_logreturn,0.0011290913680568337,0.05,4.292706945676874e-05,0.0,0.0,196.0,107.0,0.05,0.3246919431279621
trendline_slope_20,4h,target_logreturn,0.003120917361229658,0.0,0.00020108614433350156,0.0,0.0,126.0,49.0,0.0,0.4360189573459715
volume_relative_20,4h,target_logreturn,0.004634399898350239,0.0,0.0009000518035972855,0.0,0.0,56.0,13.0,0.0,0.5364928909952607
volume_percentile,4h,target_logreturn,0.0036592441610991955,0.0,0.00022026883581176957,0.0,0.0,87.0,47.0,0.0,0.47488151658767774
distance_to_support,4h,target_logreturn,0.006519774440675974,0.35,0.0004780244406731386,0.0,0.0,26.0,26.0,0.35,0.62260663507109
distance_to_resistance,4h,target_logreturn,0.007019924931228161,0.25,0.0,0.0,0.0,23.0,175.5,0.25,0.46374407582938393
volume_spike_near_support,4h,target_logreturn,0.011651711538434029,0.35,3.407996267225833e-05,0.0,0.0,10.0,115.0,0.35,0.5534123222748815
volume_spike_near_resist,4h,target_logreturn,0.0069004264660179615,0.25,3.695924054671539e-05,0.0,0.0,25.0,112.0,0.25,0.5220379146919432
obv_diff1,4h,target_logreturn,0.004186587408185005,0.0,0.0001552749740754794,0.0,0.0,68.0,59.0,0.0,0.4815165876777251
obv_pct,4h,target_logreturn,0.002929812530055642,0.0,6.708190327283123e-06,0.0,0.0,142.0,133.0,0.0,0.34123222748815163
obv_slope_14,4h,target_logreturn,0.0029593866784125566,0.0,7.976695722720612e-05,0.0,0.0,137.0,91.0,0.0,0.385781990521327
atr_ratio_price,4h,target_logreturn,0.009650669991970062,0.55,0.0,0.0,0.0,14.0,175.5,0.55,0.5322748815165876
atr_ratio_range,4h,target_logreturn,0.005142194218933582,0.0,4.1848712718325204e-05,0.0,0.0,43.0,109.0,0.0,0.45781990521327015
atr_change,4h,target_logreturn,0.0051500797271728516,0.2,0.0007263085734311534,0.0,0.0,42.0,18.0,0.2,0.5850236966824645
atr_slope,4h,target_logreturn,0.001996133243665099,0.0,0.000143586724064138,0.0,0.0,189.0,62.0,0.0,0.3639810426540285
ma20_zn30,4h,target_logreturn,0.0031184623949229717,0.0,0.0,0.0,0.0,127.0,175.5,0.0,0.31516587677725116
boll_upper_zn30,4h,target_logreturn,0.0037153735756874084,0.0,0.0,0.0,0.0,83.0,175.5,0.0,0.3568720379146919
boll_lower_zn30,4h,target_logreturn,0.0029237272683531046,0.0,0.00025445174355464195,0.0,0.0,144.0,44.0,0.0,0.42369668246445497
support_level_20_zn30,4h,target_logreturn,0.00365260848775506,0.0,0.00010851120581702776,0.0,0.0,88.0,79.0,0.0,0.4436018957345972
distance_to_support_zn30,4h,target_logreturn,0.0034211270976811647,0.0,0.0,0.0,0.0,111.0,175.5,0.0,0.33033175355450234
distance_to_resistance_zn30,4h,target_logreturn,0.0026297986041754484,0.0,0.0,0.0,0.0,163.0,175.5,0.0,0.281042654028436
vol_ma_zn30,4h,target_logreturn,0.004657705780118704,0.1,0.0,0.0,0.0,54.0,175.5,0.1,0.40436018957345965
volume_relative_20_zn30,4h,target_logreturn,0.0035739389713853598,0.0,0.0,0.0,0.0,93.0,175.5,0.0,0.34739336492890993
obv_zn30,4h,target_logreturn,0.003325198544189334,0.0,0.0,0.0,0.0,113.0,175.5,0.0,0.328436018957346
atr_zn30,4h,target_logreturn,0.0035110029857605696,0.0,8.790601155262807e-05,0.0,0.0,101.0,86.0,0.0,0.4246445497630331
amplitude_range_zn30,4h,target_logreturn,0.00405914569273591,0.0,0.00011652946113030974,0.0,0.0,72.0,75.0,0.0,0.46255924170616114
atr_slope_zn30,4h,target_logreturn,0.0025487723760306835,0.0,0.0,0.0,0.0,171.0,175.5,0.0,0.2734597156398104
trendline_slope_20_zn30,4h,target_logreturn,0.002101859776303172,0.0,3.473419799985113e-05,0.0,0.0,186.0,113.0,0.0,0.3184834123222749
ma_diff_5_20_zn30,4h,target_logreturn,0.0032081676181405783,0.0,0.0,0.0,0.0,123.0,175.5,0.0,0.318957345971564
cci_zn30,4h,target_logreturn,0.0032478421926498413,0.0,0.00020827161756890105,0.0,0.0,120.0,48.0,0.0,0.442654028436019
adx_scaled_zn30,4h,target_logreturn,0.0027618000749498606,0.0,0.0,0.0,0.0,152.0,175.5,0.0,0.29146919431279616
vwap_zn30,4h,target_logreturn,0.0023920387029647827,0.0,0.00014007159134301543,0.0,0.0,178.0,63.0,0.0,0.3734597156398104
obv_diff1_zn30,4h,target_logreturn,0.007649223320186138,0.7,0.00026932060864995946,0.0,0.0,20.0,41.0,0.7,0.6840758293838862
obv_pct_zn30,4h,target_logreturn,0.0035507301799952984,0.0,2.300931297305073e-05,0.0,0.0,95.0,126.0,0.0,0.3924170616113744
obv_slope_14_zn30,4h,target_logreturn,0.002492747735232115,0.0,0.00015744622436258499,0.0,0.0,173.0,58.0,0.0,0.38293838862559243
trend_flag_zn30,4h,target_logreturn,0.003768359078094363,0.0,0.0,0.0,0.0,79.0,175.5,0.0,0.36066350710900474
range_flag_zn30,4h,target_logreturn,0.0007673809304833412,0.0,0.0,0.0,0.0,197.0,175.5,0.0,0.2488151658767772
high_vol_flag_zn30,4h,target_logreturn,0.0027521715965121984,0.0,0.0,0.0,0.0,154.0,175.5,0.0,0.2895734597156398
stress_flag_zn30,4h,target_logreturn,0.0,0.0,0.0,0.0,0.0,208.0,175.5,0.0,0.23838862559241702
donchian_high_20_zn30,4h,target_logreturn,0.0027319483924657106,0.0,0.0,0.0,0.0,156.0,175.5,0.0,0.2876777251184834
squeeze_on_zn30,4h,target_logreturn,0.001920487848110497,0.0,0.0,0.0,0.0,192.0,175.5,0.0,0.25355450236966826
ppo_zn30,4h,target_logreturn,0.0029421274084597826,0.0,0.00023655786660566581,0.0,0.0,140.0,45.0,0.0,0.4265402843601896
stoch_rsi_zn30,4h,target_logreturn,0.003496275981888175,0.0,0.00013140366844195892,0.0,0.0,104.0,66.0,0.0,0.4407582938388625
williams_r_zn30,4h,target_logreturn,0.0034660163801163435,0.0,0.0,0.0,0.0,106.0,175.5,0.0,0.3350710900473934
ichimoku_conv_zn30,4h,target_logreturn,0.0027826561126857996,0.0,0.0,0.0,0.0,151.0,175.5,0.0,0.29241706161137443
ichimoku_base_zn30,4h,target_logreturn,0.006173553876578808,0.7,0.0,0.0,0.0,28.0,175.5,0.7,0.5490047393364929
ichimoku_span_a_zn30,4h,target_logreturn,0.0037119800690561533,0.0,0.0,0.0,0.0,84.0,175.5,0.0,0.35592417061611376
ichimoku_span_b_zn30,4h,target_logreturn,0.0031099130865186453,0.0,0.0,0.0,0.0,129.0,175.5,0.0,0.3132701421800948
cloud_thickness_zn30,4h,target_logreturn,0.003799465950578451,0.0,0.0,0.0,0.0,76.0,175.5,0.0,0.36350710900473937
psar_zn30,4h,target_logreturn,0.0029117644298821688,0.0,0.0003268631681543764,0.0,0.0,145.0,36.0,0.0,0.4303317535545023
psar_flip_flag_zn30,4h,target_logreturn,0.00218382035382092,0.0,7.98241405472536e-05,0.0,0.0,183.0,90.0,0.0,0.34312796208530805
supertrend_10_3_zn30,4h,target_logreturn,0.00459391949698329,0.1,0.0002272984679495149,0.0,0.0,58.0,46.0,0.1,0.5233175355450237
heikin_ashi_trend_zn30,4h,target_logreturn,0.003460658947005868,0.05,0.0003041989160736934,0.0,0.0,108.0,39.0,0.05,0.4725592417061611
ret_skew_30d_zn30,4h,target_logreturn,0.0026850183494389057,0.0,0.0012155843541847558,0.0,0.0,160.0,8.0,0.0,0.442654028436019
ret_kurt_30d_zn30,4h,target_logreturn,0.00483784731477499,0.0,0.00012161196830835477,0.0,0.0,49.0,71.0,0.0,0.48815165876777245
var_95_30d_zn30,4h,target_logreturn,0.004824312403798103,0.0,0.0,0.0,0.0,50.0,175.5,0.0,0.38815165876777247
cvar_95_30d_zn30,4h,target_logreturn,0.0035969724413007498,0.05,4.482032633841021e-05,0.0,0.0,90.0,105.0,0.05,0.42706161137440757
z_score_gap_zn30,4h,target_logreturn,0.002634631935507059,0.0,0.0,0.0,0.0,162.0,175.5,0.0,0.28199052132701424
engulfing_up_cnt_20_zn30,4h,target_logreturn,0.002492239698767662,0.0,0.00037917461887832996,0.0,0.0,174.0,32.0,0.0,0.40663507109004743
doji_ratio_20_zn30,4h,target_logreturn,0.002554686274379492,0.0,0.0,0.0,0.0,169.0,175.5,0.0,0.2753554502369668
hammer_cnt_20_zn30,4h,target_logreturn,0.0036215847358107567,0.0,0.00039234384034436123,0.0,0.0,89.0,29.0,0.0,0.4900473933649289
mfi_zn30,4h,target_logreturn,0.004447887651622295,0.0,0.0,0.0,0.0,64.0,175.5,0.0,0.3748815165876777
cmf_zn30,4h,target_logreturn,0.0029720619786530733,0.0,0.0,0.0,0.0,135.0,175.5,0.0,0.3075829383886256
price_volume_corr_20_zn30,4h,target_logreturn,0.002273011952638626,0.0,0.00035719726378496096,0.0,0.0,181.0,34.0,0.0,0.3981042654028436
price_position_ma200_zn30,4h,target_logreturn,0.0032568462193012238,0.0,0.0,0.0,0.0,119.0,175.5,0.0,0.3227488151658767
beta_btc_60d_zn30,4h,target_logreturn,0.003261683974415064,0.0,0.0,0.0,0.0,118.0,175.5,0.0,0.323696682464455
distance_to_pivot_zn30,4h,target_logreturn,0.005181062966585159,0.1,3.301866405238553e-05,0.0,0.0,40.0,116.0,0.1,0.47402843601895733
volume_profile_hvn_zn30,4h,target_logreturn,0.002488381927832961,0.0,2.8481975986097523e-05,0.0,0.0,175.0,120.0,0.0,0.3222748815165877
volume_profile_lvn_zn30,4h,target_logreturn,0.0028733299113810062,0.05,0.0,0.0,0.0,147.0,175.5,0.05,0.3062085308056872
dow_sin_zn30,4h,target_logreturn,0.004882304463535547,0.0,0.00011854476898001185,0.0,0.0,48.0,73.0,0.0,0.48720379146919435
dow_cos_zn30,4h,target_logreturn,0.004540953319519758,0.0,0.00012119815490682958,0.0,0.0,61.0,72.0,0.0,0.4758293838862559
high_mm30,4h,target_logreturn,0.024993378669023514,1.0,0.0,0.0,0.0,2.0,175.5,1.0,0.633649289099526
low_mm30,4h,target_logreturn,0.016259387135505676,1.0,0.0,0.0,0.0,3.0,175.5,1.0,0.6327014218009479
ma5_mm30,4h,target_logreturn,0.006974474992603064,0.75,0.0,0.0,0.0,24.0,175.5,0.75,0.5627962085308057
boll_upper_mm30,4h,target_logreturn,0.003533876733854413,0.0,8.312123167855315e-05,0.0,0.0,99.0,89.0,0.0,0.42369668246445497
boll_lower_mm30,4h,target_logreturn,0.00359676918014884,0.0,0.0,0.0,0.0,91.0,175.5,0.0,0.34928909952606635
support_level_20_mm30,4h,target_logreturn,0.005522821098566055,0.0,0.0,0.0,0.0,34.0,175.5,0.0,0.4033175355450237
resistance_level_20_mm30,4h,target_logreturn,0.0033240991178900003,0.15,0.00016266150778376475,0.0,0.0,114.0,56.0,0.15,0.4707582938388626
distance_to_support_mm30,4h,target_logreturn,0.004944842774420977,0.0,0.0001692472843891671,0.0,0.0,46.0,54.0,0.0,0.5071090047393365
distance_to_resistance_mm30,4h,target_logreturn,0.0048871031031012535,0.0,0.0,0.0,0.0,47.0,175.5,0.0,0.3909952606635071
volume_mm30,4h,target_logreturn,0.004082692787051201,0.05,3.243655315995949e-05,0.0,0.0,70.0,117.0,0.05,0.43464454976303324
vol_ma_mm30,4h,target_logreturn,0.003854678478091955,0.1,0.00011327500437250457,0.0,0.0,75.0,76.0,0.1,0.4787677725118483
volume_relative_20_mm30,4h,target_logreturn,0.004796103108674288,0.1,3.985180070081652e-05,0.0,0.0,51.0,110.0,0.1,0.46928909952606634
obv_mm30,4h,target_logreturn,0.004492347128689289,0.0,3.039945161836304e-05,0.0,0.0,62.0,118.0,0.0,0.4312796208530806
amplitude_range_mm30,4h,target_logreturn,0.0032239090651273727,0.0,0.00026460796942033284,0.0,0.0,122.0,42.0,0.0,0.4464454976303317
atr_slope_mm30,4h,target_logreturn,0.005767734255641699,0.05,6.597730306030321e-05,0.0,0.0,30.0,95.0,0.05,0.4934123222748815
cci_mm30,4h,target_logreturn,0.005378990434110165,0.05,0.0003512530272303954,0.0,0.0,37.0,35.0,0.05,0.5436492890995261
adx_scaled_mm30,4h,target_logreturn,0.005645005498081446,0.35,0.0001118564453110642,0.0,0.0,32.0,77.0,0.35,0.5685781990521328
vwap_mm30,4h,target_logreturn,0.0,0.0,0.0,0.0,0.0,208.0,175.5,0.0,0.23838862559241702
obv_diff1_mm30,4h,target_logreturn,0.003295243252068758,0.0,3.793003967174111e-06,0.0,0.0,116.0,136.0,0.0,0.3630331753554502
obv_pct_mm30,4h,target_logreturn,0.0034968098625540733,0.0,2.3204727831635015e-05,0.0,0.0,103.0,125.0,0.0,0.385781990521327
obv_slope_14_mm30,4h,target_logreturn,0.0022784185130149126,0.0,0.0,0.0,0.0,180.0,175.5,0.0,0.2649289099526066
trend_flag_mm30,4h,target_logreturn,0.000728445767890662,0.0,0.0,0.0,0.0,199.0,175.5,0.0,0.24691943127962085
keltner_upper_20_mm30,4h,target_logreturn,0.01186351664364338,0.65,0.0,0.0,0.0,9.0,175.5,0.65,0.5570142180094787
keltner_lower_20_mm30,4h,target_logreturn,0.004636767320334911,0.15,0.00017036620106034608,0.0,0.0,55.0,53.0,0.15,0.5295260663507109
stoch_rsi_mm30,4h,target_logreturn,0.0025476363953202963,0.0,0.0,0.0,0.0,172.0,175.5,0.0,0.2725118483412322
williams_r_mm30,4h,target_logreturn,0.004072513896971941,0.05,0.0,0.0,0.0,71.0,175.5,0.05,0.3782464454976303
tsi_mm30,4h,target_logreturn,0.003551814705133438,0.0,0.00047465074226636287,0.0,0.0,94.0,27.0,0.0,0.48720379146919435
ichimoku_conv_mm30,4h,target_logreturn,0.009865359403192997,0.9,0.0,0.0,0.0,13.0,175.5,0.9,0.6032227488151658
ichimoku_base_mm30,4h,target_logreturn,0.0037771936040371656,0.1,0.0,0.0,0.0,78.0,175.5,0.1,0.3816113744075829
ichimoku_span_a_mm30,4h,target_logreturn,0.0028559390921145678,0.05,0.0001852977419881984,0.0,0.0,148.0,51.0,0.05,0.42327014218009484
ichimoku_span_b_mm30,4h,target_logreturn,0.0034443370532244444,0.0,0.0,0.0,0.0,110.0,175.5,0.0,0.33127962085308055
cloud_thickness_mm30,4h,target_logreturn,0.0031341351568698883,0.05,0.0,0.0,0.0,125.0,175.5,0.05,0.3270616113744076
supertrend_10_3_mm30,4h,target_logreturn,0.0035385664086788893,0.0,0.0005875631269039708,0.0,0.0,98.0,21.0,0.0,0.4890995260663507
heikin_ashi_trend_mm30,4h,target_logreturn,0.003544456558302045,0.1,0.00018247211125036963,0.0,0.0,96.0,52.0,0.1,0.481611374407583
ret_skew_30d_mm30,4h,target_logreturn,0.0024667426478117704,0.1,0.00012621523464974915,0.0,0.0,176.0,69.0,0.1,0.3896682464454976
ret_kurt_30d_mm30,4h,target_logreturn,0.0026215577963739634,0.0,0.0,0.0,0.0,166.0,175.5,0.0,0.2781990521327014
var_95_30d_mm30,4h,target_logreturn,0.0028080411721020937,0.0,5.3019767517703644e-05,0.0,0.0,150.0,102.0,0.0,0.3630331753554502
cvar_95_30d_mm30,4h,target_logreturn,0.002324452390894294,0.0,5.111363309747718e-05,0.0,0.0,179.0,104.0,0.0,0.33364928909952607
z_score_gap_mm30,4h,target_logreturn,0.002600526437163353,0.0,6.570691976906851e-05,0.0,0.0,167.0,96.0,0.0,0.35260663507109
engulfing_up_cnt_20_mm30,4h,target_logreturn,0.00348878325894475,0.0,0.0002616223001422515,0.0,0.0,105.0,43.0,0.0,0.4616113744075829
doji_ratio_20_mm30,4h,target_logreturn,0.0031072392594069242,0.0,0.0,0.0,0.0,130.0,175.5,0.0,0.31232227488151654
hammer_cnt_20_mm30,4h,target_logreturn,0.001841834164224565,0.0,0.0,0.0,0.0,193.0,175.5,0.0,0.25260663507109005
cmf_mm30,4h,target_logreturn,0.003461649641394615,0.05,2.3879160712907608e-05,0.0,0.0,107.0,123.0,0.05,0.39388625592417065
price_volume_corr_20_mm30,4h,target_logreturn,0.003527351189404726,0.0,0.0003151811111345623,0.0,0.0,100.0,38.0,0.0,0.4710900473933649
