feature,tree_importance,perm_mean,perm_std,base_score,delta_metric,tree_rank,perm_rank,rank_avg,rank_pct,period,target,era,block_len,embargo,purge,perm_ci95_low,perm_ci95_high
price_position_ma200_slope_24h,0.001654521,1.0413273566991372e-05,2.6162250256841054e-06,-0.0064434169276601765,1.0413273566991372e-05,137.0,36.0,86.5,0.4080188679245283,1h,target_logreturn,2025,36,0,0,8.120051222259981e-06,1.2706495911722762e-05
boll_lower_zn30,0.0016482027,2.0413196209472657e-07,1.8834832251402598e-06,-0.0064434169276601765,2.0413196209472657e-07,138.0,145.0,141.5,0.6674528301886793,1h,target_logreturn,2025,36,0,0,-1.4468138760557847e-06,1.855077800245238e-06
psar_zn30,0.0016439048,-1.1166247004630245e-06,7.414514638650693e-07,-0.0064434169276601765,-1.1166247004630245e-06,139.0,176.0,157.5,0.7429245283018868,1h,target_logreturn,2025,36,0,0,-1.7665355635488819e-06,-4.6671383737716717e-07
mfi_diff1,0.0016393372,1.7711860972668276e-06,4.85385367818307e-06,-0.0064434169276601765,1.7711860972668276e-06,140.0,113.0,126.5,0.5966981132075472,1h,target_logreturn,2025,36,0,0,-2.4834042394170274e-06,6.025776433950683e-06
psar_slope_24h,0.0016336911,2.2689501528252306e-06,8.172088438309129e-07,-0.0064434169276601765,2.2689501528252306e-06,141.0,106.0,123.5,0.5825471698113207,1h,target_logreturn,2025,36,0,0,1.5526350183902176e-06,2.9852652872602432e-06
engulfing_up_cnt_20_mm30,0.0016294296,3.2952599347142383e-06,1.4282520763659184e-06,-0.0064434169276601765,3.2952599347142383e-06,142.0,93.0,117.5,0.5542452830188679,1h,target_logreturn,2025,36,0,0,2.043341791864548e-06,4.5471780775639285e-06
hammer_cnt_20_zn30,0.0016283448,3.7722775178739355e-06,2.430008324971866e-06,-0.0064434169276601765,3.7722775178739355e-06,143.0,88.0,115.5,0.5448113207547169,1h,target_logreturn,2025,36,0,0,1.642281308067159e-06,5.9022737276807116e-06
trend_flag_diff1,0.0016236668,-1.6511956350127865e-06,7.400415426524049e-07,-0.0064434169276601765,-1.6511956350127865e-06,144.0,183.0,163.5,0.7712264150943396,1h,target_logreturn,2025,36,0,0,-2.299870647666265e-06,-1.0025206223593082e-06
atr_change,0.0016233447,1.2483432400735989e-05,4.422035746343628e-06,-0.0064434169276601765,1.2483432400735989e-05,145.0,32.0,88.5,0.41745283018867924,1h,target_logreturn,2025,36,0,0,8.607347169854709e-06,1.6359517631617268e-05
stoch_rsi_slope_24h,0.0016156005,-3.2423725212442354e-06,3.3652844735635866e-06,-0.0064434169276601765,-3.2423725212442354e-06,146.0,195.0,170.5,0.8042452830188679,1h,target_logreturn,2025,36,0,0,-6.192174421077243e-06,-2.9257062141122815e-07
long_percent_ls_pos_top,0.0016122895,-5.667567803747595e-07,4.4413115035368325e-07,-0.0064434169276601765,-5.667567803747595e-07,147.0,170.0,158.5,0.7476415094339622,1h,target_logreturn,2025,36,0,0,-9.560548980762375e-07,-1.7745866267328142e-07
atr_ratio_range,0.0016104438,-1.7996966956463843e-06,2.047428235074747e-06,-0.0064434169276601765,-1.7996966956463843e-06,148.0,187.0,167.5,0.7900943396226415,1h,target_logreturn,2025,36,0,0,-3.5943466710167688e-06,-5.046720275999567e-09
obv_diff1_mm30,0.0016096901,-5.76063582770868e-07,2.516004156960003e-06,-0.0064434169276601765,-5.76063582770868e-07,149.0,171.0,160.0,0.7547169811320755,1h,target_logreturn,2025,36,0,0,-2.7814384628116377e-06,1.629311297269902e-06
stoch_rsi_zn30,0.0016084894,4.805233457070603e-06,2.788956755622605e-06,-0.0064434169276601765,4.805233457070603e-06,150.0,78.0,114.0,0.5377358490566038,1h,target_logreturn,2025,36,0,0,2.3606050754538726e-06,7.249861838687333e-06
ret_kurt_30d_mm30,0.0016057503,6.306783694306518e-06,1.9467769385858225e-06,-0.0064434169276601765,6.306783694306518e-06,151.0,62.0,106.5,0.5023584905660378,1h,target_logreturn,2025,36,0,0,4.6003584701974395e-06,8.013208918415597e-06
ret_kurt_30d_slope_24h,0.0015974452,-5.3047451471017335e-06,1.1695510769462258e-06,-0.0064434169276601765,-5.3047451471017335e-06,152.0,205.0,178.5,0.8419811320754716,1h,target_logreturn,2025,36,0,0,-6.329901865895994e-06,-4.279588428307473e-06
ichimoku_conv_mm30,0.0015894052,5.362547246355251e-06,5.912286747252767e-07,-0.0064434169276601765,5.362547246355251e-06,153.0,74.0,113.5,0.535377358490566,1h,target_logreturn,2025,36,0,0,4.8443124636375815e-06,5.880782029072921e-06
psar_diff1,0.0015832173,3.986385886216304e-07,1.0386527222870266e-06,-0.0064434169276601765,3.986385886216304e-07,154.0,141.0,147.5,0.6957547169811321,1h,target_logreturn,2025,36,0,0,-5.117806634615784e-07,1.3090578407048392e-06
engulfing_up_cnt_20_zn30,0.0015808791,3.944251925381073e-06,1.6724472573822616e-06,-0.0064434169276601765,3.944251925381073e-06,155.0,86.0,120.5,0.5683962264150944,1h,target_logreturn,2025,36,0,0,2.478287268915462e-06,5.410216581846684e-06
boll_lower_mm30,0.0015737872,1.669360189915023e-06,2.7574592894494576e-06,-0.0064434169276601765,1.669360189915023e-06,156.0,116.0,136.0,0.6415094339622641,1h,target_logreturn,2025,36,0,0,-7.476594453127011e-07,4.0863798251427474e-06
ret_kurt_30d,0.0015723553,1.608389414422904e-05,2.4755147214950795e-06,-0.0064434169276601765,1.608389414422904e-05,157.0,27.0,92.0,0.4339622641509434,1h,target_logreturn,2025,36,0,0,1.3914009819175772e-05,1.825377846928231e-05
price_position_ma200_diff1,0.0015675579,5.916040020922074e-06,6.656550714652606e-06,-0.0064434169276601765,5.916040020922074e-06,158.0,66.0,112.0,0.5283018867924528,1h,target_logreturn,2025,36,0,0,8.131606261596532e-08,1.1750763979228181e-05
vol_ma_zn30,0.0015660434,5.4184120548720835e-06,2.435273528369215e-06,-0.0064434169276601765,5.4184120548720835e-06,159.0,73.0,116.0,0.5471698113207547,1h,target_logreturn,2025,36,0,0,3.2838006908022672e-06,7.553023418941899e-06
ret_skew_30d_diff1,0.001564341,2.5156351771842696e-06,3.2873112073570116e-06,-0.0064434169276601765,2.5156351771842696e-06,160.0,103.0,131.5,0.6202830188679245,1h,target_logreturn,2025,36,0,0,-3.658201413718268e-07,5.397090495740366e-06
support_level_20_mm30,0.001561984,-1.6382629989236675e-06,1.538338079027761e-06,-0.0064434169276601765,-1.6382629989236675e-06,161.0,182.0,171.5,0.8089622641509434,1h,target_logreturn,2025,36,0,0,-2.986675777620014e-06,-2.898502202273208e-07
heikin_ashi_trend_zn30,0.0015543669,5.632039358664624e-06,3.2688696108226022e-06,-0.0064434169276601765,5.632039358664624e-06,162.0,68.0,115.0,0.5424528301886793,1h,target_logreturn,2025,36,0,0,2.7667488121866367e-06,8.497329905142611e-06
cloud_thickness,0.0015520179,2.322541651108654e-05,1.7520949176061808e-06,-0.0064434169276601765,2.322541651108654e-05,163.0,21.0,92.0,0.4339622641509434,1h,target_logreturn,2025,36,0,0,2.168963760227721e-05,2.476119541989587e-05
altcoin_index_index,0.0015412036,-4.190251054103991e-07,1.5140212543144073e-07,-0.0064434169276601765,-4.190251054103991e-07,164.0,167.0,165.5,0.7806603773584906,1h,target_logreturn,2025,36,0,0,-5.517349196162384e-07,-2.8631529120455984e-07
mfi_slope_24h,0.001538538,3.4203275355812816e-06,3.4037317625903353e-06,-0.0064434169276601765,3.4203275355812816e-06,165.0,92.0,128.5,0.6061320754716981,1h,target_logreturn,2025,36,0,0,4.368251010370328e-07,6.403829970125531e-06
supertrend_10_3_mm30,0.0015274824,2.6280411874152893e-06,1.2061673002092287e-06,-0.0064434169276601765,2.6280411874152893e-06,166.0,100.0,133.0,0.6273584905660378,1h,target_logreturn,2025,36,0,0,1.5707889338172386e-06,3.6852934410133403e-06
cmf,0.0015234108,-2.839765209899231e-06,3.1297286164366153e-06,-0.0064434169276601765,-2.839765209899231e-06,167.0,194.0,180.5,0.8514150943396226,1h,target_logreturn,2025,36,0,0,-5.583093297390857e-06,-9.64371224076052e-08
trendline_slope_20,0.0015110042,-1.2043317622809774e-06,7.148099523267636e-07,-0.0064434169276601765,-1.2043317622809774e-06,168.0,178.0,173.0,0.8160377358490566,1h,target_logreturn,2025,36,0,0,-1.8308903108842201e-06,-5.777732136777347e-07
var_95_30d_mm30,0.0015087726,-7.611481013832661e-06,1.2759892587952722e-06,-0.0064434169276601765,-7.611481013832661e-06,169.0,211.0,190.0,0.8962264150943396,1h,target_logreturn,2025,36,0,0,-8.729934912553174e-06,-6.493027115112148e-06
doji_ratio_20_zn30,0.0014996466,-3.7346554383598657e-06,8.809469732633806e-07,-0.0064434169276601765,-3.7346554383598657e-06,170.0,198.0,184.0,0.8679245283018868,1h,target_logreturn,2025,36,0,0,-4.506839506541392e-06,-2.962471370178339e-06
